-2.606603689491748810e-02,1.830579363740980625e-03,8.286681175231933594e-01,7.592043373733758926e-03,1.379774766974151134e-03,-6.990059614181518555e-01,7.150742411613464355e-01,-8.862012624740600586e-02,5.384846031665802002e-02,-6.570506840944290161e-02,9.067945927381515503e-02,-2.355939708650112152e-02,-7.318051159381866455e-02,-1.159422174096107483e-01,-1.221251115202903748e-02,-3.548850072547793388e-03,1.591770499944686890e-01,-6.174491718411445618e-02,-1.265598810277879238e-03,1.743117719888687134e-02,-8.450923487544059753e-04,9.700803458690643311e-02,-1.332697272300720215e-01,-1.994905620813369751e-01,-5.361371859908103943e-02,1.307290047407150269e-01,-1.810331791639328003e-01,4.839924722909927368e-02,-4.850702881813049316e-01,3.501693159341812134e-02,3.014962747693061829e-02
-2.964679151773452759e-02,3.546787193045020103e-03,8.290099501609802246e-01,1.017238013446331024e-02,1.705970847979187965e-03,-6.961867213249206543e-01,7.177866697311401367e-01,-8.969277888536453247e-02,5.362030491232872009e-02,-7.977838814258575439e-02,7.500652968883514404e-02,-1.047962531447410583e-02,-7.765489816665649414e-02,-1.249701678752899170e-01,-1.207162626087665558e-02,-1.159974187612533569e-02,1.652659177780151367e-01,-6.350228190422058105e-02,-5.953615996986627579e-03,2.168299816548824310e-02,-5.457208957523107529e-03,1.062315180897712708e-01,-1.534267514944076538e-01,-2.194805145263671875e-01,-5.552721023559570312e-02,1.643661558628082275e-01,-2.079348713159561157e-01,6.156943738460540771e-02,-4.868783354759216309e-01,3.707484528422355652e-02,3.114375285804271698e-02
-3.458400815725326538e-02,6.665533874183893204e-03,8.290723562240600586e-01,1.099063549190759659e-02,1.359460758976638317e-03,-6.911137700080871582e-01,7.226611375808715820e-01,-9.782589972019195557e-02,5.554795637726783752e-02,-1.039049401879310608e-01,7.134114950895309448e-02,5.004236008971929550e-03,-8.409278094768524170e-02,-1.312145441770553589e-01,-9.251700714230537415e-03,-2.512402273714542389e-02,1.713684946298599243e-01,-6.475579738616943359e-02,-1.229623891413211823e-02,2.582029812037944794e-02,-1.339295879006385803e-02,1.174816191196441650e-01,-1.828169524669647217e-01,-2.451203912496566772e-01,-5.982045084238052368e-02,2.073515802621841431e-01,-2.333682477474212646e-01,8.827670663595199585e-02,-4.753460586071014404e-01,4.319656640291213989e-02,3.159630671143531799e-02
-3.868767246603965759e-02,9.815528057515621185e-03,8.288217186927795410e-01,9.113240987062454224e-03,1.714719837764278054e-04,-6.871917843818664551e-01,7.264188528060913086e-01,-1.121275722980499268e-01,5.958215147256851196e-02,-1.169834360480308533e-01,9.000412374734878540e-02,1.587446033954620361e-02,-8.946582674980163574e-02,-1.311037093400955200e-01,-4.221548326313495636e-03,-3.641064465045928955e-02,1.747071743011474609e-01,-6.420835852622985840e-02,-1.832702755928039551e-02,2.745763398706912994e-02,-2.017816156148910522e-02,1.252014487981796265e-01,-2.072547674179077148e-01,-2.613838016986846924e-01,-6.451939791440963745e-02,2.306339144706726074e-01,-2.403895705938339233e-01,1.286965012550354004e-01,-4.885326623916625977e-01,6.289529800415039062e-02,3.162089362740516663e-02
-4.338929802179336548e-02,1.372932922095060349e-02,8.286570906639099121e-01,6.709505803883075714e-03,-1.650927006267011166e-03,-6.852197647094726562e-01,7.283036112785339355e-01,-1.351833343505859375e-01,6.287273019552230835e-02,-1.247363090515136719e-01,1.279219388961791992e-01,2.369544282555580139e-02,-8.830890059471130371e-02,-1.306682974100112915e-01,2.316216239705681801e-03,-4.234604537487030029e-02,1.766078919172286987e-01,-6.014489755034446716e-02,-2.484675496816635132e-02,2.920685149729251862e-02,-2.728754840791225433e-02,1.314864009618759155e-01,-2.339300215244293213e-01,-2.765481472015380859e-01,-6.929501146078109741e-02,2.430935204029083252e-01,-2.384985387325286865e-01,1.830981671810150146e-01,-5.263800024986267090e-01,8.377008885145187378e-02,3.197960183024406433e-02
-5.027853325009346008e-02,2.006448619067668915e-02,8.287460207939147949e-01,5.167050287127494812e-03,-4.679722245782613754e-03,-6.865795850753784180e-01,7.270212173461914062e-01,-1.874624639749526978e-01,6.473013013601303101e-02,-1.260104775428771973e-01,2.149517387151718140e-01,3.410167247056961060e-02,-9.897797554731369019e-02,-1.366080641746520996e-01,1.026420854032039642e-02,-3.728994727134704590e-02,1.812628060579299927e-01,-5.070954933762550354e-02,-3.435900062322616577e-02,2.832119539380073547e-02,-3.624786809086799622e-02,1.366138607263565063e-01,-2.692423462867736816e-01,-2.967337071895599365e-01,-6.967384368181228638e-02,2.293957024812698364e-01,-2.230002582073211670e-01,2.660084962844848633e-01,-6.154915690422058105e-01,1.013127416372299194e-01,3.377949446439743042e-02
-5.536260828375816345e-02,2.539707347750663757e-02,8.289942145347595215e-01,5.765895359218120575e-03,-6.907167844474315643e-03,-6.907107234001159668e-01,7.230751514434814453e-01,-2.443588525056838989e-01,7.456218451261520386e-02,-9.744249284267425537e-02,3.036741912364959717e-01,6.587706506252288818e-02,-1.238491758704185486e-01,-1.481045186519622803e-01,1.363278552889823914e-02,-3.162417188286781311e-02,1.892053186893463135e-01,-4.447399824857711792e-02,-4.136165976524353027e-02,2.840796671807765961e-02,-4.222427308559417725e-02,1.363523900508880615e-01,-2.962432205677032471e-01,-3.122944533824920654e-01,-6.943520158529281616e-02,1.886019259691238403e-01,-1.996461451053619385e-01,3.357245922088623047e-01,-7.074205279350280762e-01,1.119316965341567993e-01,3.663430362939834595e-02
-5.986476317048072815e-02,3.084971196949481964e-02,8.292028903961181641e-01,6.785442586988210678e-03,-8.536321111023426056e-03,-6.973503828048706055e-01,7.166474461555480957e-01,-3.066994845867156982e-01,9.541052579879760742e-02,-6.699740141630172729e-02,3.974300920963287354e-01,8.883500844240188599e-02,-1.962122917175292969e-01,-1.610130667686462402e-01,1.791783235967159271e-02,-2.050626650452613831e-02,1.948817074298858643e-01,-3.619733080267906189e-02,-4.822241887450218201e-02,3.405227884650230408e-02,-4.851571097970008850e-02,1.344815641641616821e-01,-3.233762383460998535e-01,-3.270610868930816650e-01,-7.008880376815795898e-02,1.091468110680580139e-01,-1.535592228174209595e-01,4.038460254669189453e-01,-8.463895916938781738e-01,1.079317256808280945e-01,4.251326993107795715e-02
-6.462858617305755615e-02,3.746649622917175293e-02,8.299267292022705078e-01,9.465793147683143616e-03,-8.802338503301143646e-03,-7.045793533325195312e-01,7.095074653625488281e-01,-3.996936976909637451e-01,1.288263499736785889e-01,-2.652271091938018799e-02,5.273655652999877930e-01,7.075694203376770020e-02,-1.915560513734817505e-01,-1.738758236169815063e-01,2.314356155693531036e-02,-8.249144069850444794e-03,1.884023100137710571e-01,-1.952418684959411621e-02,-5.589497834444046021e-02,4.993116855621337891e-02,-6.189621984958648682e-02,1.301284730434417725e-01,-3.574932515621185303e-01,-3.503579795360565186e-01,-6.901976466178894043e-02,-3.533083945512771606e-02,-6.494414061307907104e-02,4.958205223083496094e-01,-1.083852887153625488e+00,8.419503271579742432e-02,5.477432534098625183e-02
-6.735186278820037842e-02,4.124254733324050903e-02,8.306727409362792969e-01,1.204791478812694550e-02,-6.849715951830148697e-03,-7.058179378509521484e-01,7.082577347755432129e-01,-4.636867940425872803e-01,1.584765315055847168e-01,6.228817161172628403e-03,6.016438007354736328e-01,6.664841622114181519e-02,-1.566364765167236328e-01,-1.778926849365234375e-01,2.709458954632282257e-02,-6.169087719172239304e-03,1.716382205486297607e-01,-4.587953910231590271e-03,-6.023984029889106750e-02,6.375023722648620605e-02,-7.886130362749099731e-02,1.302036643028259277e-01,-3.793186843395233154e-01,-3.732573091983795166e-01,-6.782020628452301025e-02,-1.566854864358901978e-01,1.164126675575971603e-02,5.642510056495666504e-01,-1.264851689338684082e+00,6.192068383097648621e-02,6.449426710605621338e-02
