vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w
1.8813242,-0.18000045,-0.35763097,-0.13485098,3.9348464,0.27644998,0.18753895,-0.051123437,-1.6034819,-0.16156235,0.20409133,-1.5127954,0.36442548,1.4609749,-1.8049217,-0.14677723,1.1772556,-1.8716211,2.0,0.0,0.0,0.26706353,0.42297348,0.17050102,-0.08588183,0.36327568,-0.21442401,-0.15318768,-0.3494286,0.20149843,-0.24422342,-0.22281979,-0.20134263,-0.24337997,3.3620648,-0.18641682,-0.055704102,-0.07203503,-0.034897197,0.9952338
1.9705683,-0.072665304,-0.3122759,-0.3768584,4.2049947,0.24169225,0.13195123,0.012815319,-1.636601,-0.1733955,0.39311716,-1.5137992,0.3100866,1.367365,-1.8144614,-0.12275953,1.1710815,-1.7634603,2.0,0.0,0.0,0.26642284,0.39967003,0.16259181,-0.12750375,0.3469749,-0.20318203,-0.16845521,-0.34139866,0.19609031,-0.24348241,-0.25846657,-0.19922197,-0.24297956,3.4012678,-0.19170325,-0.055350304,-0.031514768,-0.034359936,0.9973779
1.9549334,-0.022779388,-0.22511485,-1.7973235,5.257108,0.77543116,-0.052847434,-0.015420042,-1.6026684,-0.1610403,0.73816085,-1.743004,0.33196825,1.2956191,-1.9186311,-0.07921912,1.1112041,-1.6082526,2.0,0.0,0.0,0.26379728,0.37669688,0.1468097,-0.17449854,0.27898854,-0.217845,-0.22293997,-0.3341105,0.18907788,-0.23384142,-0.29533148,-0.19657505,-0.24064143,3.4408815,-0.19568743,-0.063887194,0.017790474,-0.031255804,0.99730885
1.9553124,-0.16352484,0.24622746,2.864669,1.1650531,-0.40177464,-0.11164775,0.11107777,-1.7821357,-0.10585393,1.0217559,-1.8395929,0.30065393,1.2611698,-1.9763802,-0.08802109,1.1468716,-1.6602296,2.0,0.0,0.0,0.26427147,0.36221337,0.10645685,-0.23606625,0.18315619,-0.21256356,-0.23473504,-0.320834,0.18805605,-0.20458055,-0.3299249,-0.19593397,-0.24135435,3.48046,-0.20070057,-0.04544934,0.04186189,-0.03318882,0.9975373
2.0378036,-0.10492123,0.31508127,0.79177415,-0.7670689,-0.46993554,-0.10995111,0.3291782,-1.9053603,-0.12243064,1.1307476,-1.7927023,0.28882414,1.1535093,-2.0653348,-0.08301885,1.16994,-1.7859358,2.0,0.0,0.0,0.266846,0.3224264,0.10554605,-0.24283224,0.109106675,-0.18773407,-0.24367908,-0.31402454,0.18627092,-0.186906,-0.34099478,-0.18966056,-0.2260113,3.5205975,-0.20589495,-0.029497255,0.0410262,-0.03858345,0.997977
2.078062,-0.01916888,0.25761065,-0.4843484,-1.5011903,-0.48204023,-0.031794675,0.6323828,-1.9762601,-0.11134111,1.2103211,-1.6749614,0.25973713,0.94487685,-2.0604026,-0.07556438,1.1823531,-1.965238,2.0,0.0,0.0,0.26937816,0.27712366,0.108691715,-0.24542823,0.072279125,-0.18652037,-0.24617985,-0.2769439,0.18731631,-0.17707977,-0.32486248,-0.17924485,-0.21810159,3.561834,-0.21004322,-0.030560274,0.028687965,-0.042884123,0.9982004
2.030531,0.029759232,-0.0070279557,-0.28197172,-1.1110805,-0.73424387,0.05022641,0.96946895,-1.9706872,-0.18780057,1.1811421,-1.8485241,0.21752115,0.6733717,-1.9569724,-0.07174306,1.1517731,-2.1217418,2.0,0.0,0.0,0.2690944,0.21996176,0.12267208,-0.24518698,0.037367422,-0.1864761,-0.24616338,-0.22799473,0.1800641,-0.18847011,-0.29052845,-0.17637745,-0.19948614,3.6024723,-0.21342197,-0.031020613,0.017044324,-0.04901665,0.9981707
1.9004308,0.015122357,-0.032409534,0.59624416,-1.5613035,-0.81362474,0.046895877,1.1229328,-1.9192415,-0.30484846,0.96497023,-2.133351,0.19180715,0.45614856,-1.8322543,-0.077195436,1.0324726,-2.2002742,2.0,0.0,0.0,0.2677062,0.14885943,0.14064531,-0.24419461,0.08579248,-0.1997234,-0.21616404,-0.1697512,0.17273603,-0.2072179,-0.2541962,-0.17307965,-0.18127352,3.6410048,-0.21694465,-0.025005993,0.0033488735,-0.05691895,0.99806005
1.877807,0.061026957,-0.34959128,0.3278816,-1.6594614,-1.0615946,0.09775135,1.2504762,-1.9666802,-0.42972723,0.62548625,-2.2687442,0.18947852,0.35291582,-1.7356228,-0.1302898,0.83369386,-2.1753032,2.0,0.0,0.0,0.2629612,0.112467855,0.1426418,-0.23970631,0.18017912,-0.20439449,-0.15246218,-0.11992884,0.17079099,-0.2139316,-0.215257,-0.17056008,-0.17125124,3.6783457,-0.22053675,-0.020745125,-0.012220085,-0.06663899,0.99748665
1.8561903,0.112414576,-0.6657942,0.46489134,-2.1310086,-1.3448017,0.18650512,1.3096007,-2.255469,-0.5304323,0.2644381,-2.2246366,0.21712688,0.45449343,-1.7754953,-0.23826629,0.6093736,-2.0779285,2.0,0.0,0.0,0.2528907,0.095568694,0.15595022,-0.20995717,0.25129348,-0.19791313,-0.07744244,-0.093684405,0.17270409,-0.2160408,-0.17193767,-0.1790896,-0.16454722,3.7157478,-0.22394966,-0.019153407,-0.032068875,-0.07924148,0.99615544
