vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w
0.90176666,0.22283646,0.09288427,-0.51921093,0.14262588,-0.06042801,-0.061187223,0.5349568,-1.7257794,-0.004017184,0.8615635,-1.6072286,-0.062478848,0.6336776,-1.5519191,0.009605789,0.9534634,-1.5083138,1.0,0.0,0.0,0.3242809,0.2530229,0.13441081,-0.2675439,0.1639037,-0.14357516,-0.30086952,-0.16228868,0.122689195,-0.30087623,-0.2909024,-0.14193377,-0.30134693,2.8712263,-0.23185757,0.004058127,0.017566023,-0.22874637,0.9733191
0.9328782,0.18453974,0.028851608,-0.47954893,0.26853243,-0.20014282,-0.0666313,0.58649504,-1.6361351,-0.0029100094,0.9009258,-1.5855589,-0.06419251,0.69251245,-1.5629535,0.01646614,0.9057513,-1.561639,1.0,0.0,0.0,0.32466328,0.25393367,0.122441836,-0.27800605,0.14744957,-0.14683858,-0.30133432,-0.18007606,0.11842807,-0.30114228,-0.28380516,-0.14396314,-0.29622304,2.8895912,-0.23648733,-0.0013684842,0.0211563,-0.23012778,0.97292936
0.936244,0.12851353,0.009084031,-0.433603,0.12506093,-0.20997842,-0.064243585,0.65936744,-1.6682746,0.0025294016,0.9201674,-1.6639795,-0.06695738,0.75230265,-1.5718153,0.022740461,0.84323573,-1.6103698,1.0,0.0,0.0,0.32415566,0.22907381,0.11716519,-0.30048934,0.13091254,-0.14908016,-0.3009554,-0.19805118,0.114827454,-0.30070087,-0.26121712,-0.14486721,-0.28993005,2.9076838,-0.2421397,-0.0054366444,0.024104062,-0.23215154,0.9723658
0.9300722,0.073408954,-0.023024563,-0.5360221,0.19044876,-0.19109732,-0.05842449,0.7306951,-1.6954494,-0.019593574,0.85092884,-1.7673683,-0.066288844,0.8093357,-1.5758004,0.031399366,0.75999165,-1.631992,1.0,0.0,0.0,0.3230703,0.21104643,0.1161996,-0.2994247,0.13736159,-0.14895944,-0.28894478,-0.2158217,0.11219455,-0.29967827,-0.23555529,-0.14452992,-0.2836222,2.925168,-0.24878733,-0.00968908,0.027189692,-0.23410302,0.9717832
0.9253589,0.013757298,-0.041254558,-0.41010538,0.21778885,-0.16766648,-0.050350267,0.7993253,-1.7175776,-0.07076008,0.70031583,-1.828494,-0.0629412,0.8613417,-1.5729709,0.035079353,0.6590914,-1.6170973,1.0,0.0,0.0,0.3215312,0.19330357,0.11616168,-0.29793033,0.171296,-0.15599653,-0.27128327,-0.23334724,0.1106537,-0.29821393,-0.20889468,-0.14347164,-0.2794931,2.9419649,-0.25646883,-0.013414232,0.030602673,-0.23586036,0.9712124
0.9354655,-0.04884497,-0.05090105,-0.25867462,0.103759184,-0.15117897,-0.039713576,0.8659734,-1.7305356,-0.112604395,0.5326388,-1.8180231,-0.056959223,0.9121891,-1.5651889,0.03306923,0.5623987,-1.573458,1.0,0.0,0.0,0.31970453,0.17561218,0.1171877,-0.29616436,0.21738018,-0.16866025,-0.251069,-0.25083587,0.110321485,-0.29647124,-0.18289071,-0.14352866,-0.27830115,2.958199,-0.26536924,-0.016715404,0.033114742,-0.23745944,0.97068906
0.95428276,-0.10961461,-0.058503065,-0.07766162,-0.05865717,-0.1302353,-0.02688014,0.93081635,-1.7314516,-0.1138231,0.41620922,-1.7654799,-0.04857635,0.96480286,-1.5535247,0.030946247,0.4866347,-1.5199231,1.0,0.0,0.0,0.31766635,0.1578049,0.119267866,-0.29419562,0.25805423,-0.17759982,-0.23670642,-0.26852244,0.11129352,-0.2945269,-0.16119674,-0.14489765,-0.27993348,2.974074,-0.27561322,-0.01957932,0.033838924,-0.23881449,0.9702779
0.9633502,-0.16899884,-0.070211515,0.17089272,-0.16766961,-0.10725722,-0.013572395,0.99198234,-1.7202764,-0.07105947,0.37963176,-1.7143725,-0.039284103,1.017116,-1.5361731,0.03721478,0.4317687,-1.4653354,1.0,0.0,0.0,0.31545454,0.13996491,0.12238849,-0.2920736,0.28327936,-0.17779538,-0.23489371,-0.28636077,0.113562554,-0.29241964,-0.14529537,-0.14595471,-0.28362477,2.9895513,-0.28713924,-0.02116846,0.032876678,-0.23992763,0.97000307
0.9156533,-0.20623668,-0.012456799,-0.03624315,0.33713245,-0.28724495,0.003494384,1.04253,-1.7015069,0.003146162,0.4121738,-1.692176,-0.03156995,1.0378221,-1.5200626,0.05030814,0.50245494,-1.5064155,1.0,0.0,0.0,0.3140073,0.12239267,0.12645213,-0.29072946,0.2904508,-0.16816086,-0.24624695,-0.30399835,0.116057545,-0.2910851,-0.13370307,-0.14434157,-0.2906522,3.004267,-0.29930082,-0.022244548,0.03429053,-0.24186768,0.969448
0.917736,-0.1914764,0.019278307,0.39577296,0.43963388,-0.16758867,0.014932073,1.0812254,-1.6749742,0.06132851,0.48139477,-1.6550151,-0.034909,1.0420197,-1.5740255,0.057248026,0.55878764,-1.5271325,1.0,0.0,0.0,0.31343088,0.10509734,0.13043076,-0.2902605,0.27993333,-0.15157175,-0.26405892,-0.31347024,0.11737212,-0.2906435,-0.15062153,-0.14134325,-0.28982297,3.0186305,-0.31138033,-0.01982674,0.037482306,-0.24409218,0.9688246
0.9172054,-0.14626499,-0.002768525,-0.02985329,0.40794665,0.034453675,0.018208312,1.1034875,-1.6623031,0.07052216,0.54741734,-1.6898382,-0.032802776,0.99547905,-1.6380976,0.062213466,0.6122163,-1.5413923,1.0,0.0,0.0,0.312536,0.088210106,0.13347599,-0.28949594,0.25526404,-0.13754973,-0.285868,-0.3060033,0.118255496,-0.28274286,-0.16779089,-0.13846588,-0.288974,3.0332336,-0.3229889,-0.016521085,0.041328304,-0.24473202,0.9685687
0.91604364,-0.07965245,0.0076645124,0.17623171,0.35536706,0.090904444,0.015666297,1.0662563,-1.7927661,0.0735387,0.61859226,-1.7318971,-0.039156742,0.8927649,-1.6882671,0.06653575,0.66433007,-1.5495129,1.0,0.0,0.0,0.31144738,0.07774502,0.13424072,-0.28863055,0.23742186,-0.13575996,-0.28770268,-0.28299356,0.120276496,-0.27647826,-0.18515536,-0.13624965,-0.28796625,3.0483127,-0.33353135,-0.01399103,0.045096572,-0.24394427,0.9686392
0.92995167,0.0022125393,0.021788476,0.06736378,0.08715435,0.09418907,0.033131145,0.90723383,-1.9269042,0.07210497,0.6895539,-1.7591605,-0.04507382,0.7513775,-1.6982871,0.06777557,0.7184058,-1.5526865,1.0,0.0,0.0,0.31038955,0.10851062,0.13323994,-0.27756232,0.21959764,-0.1357179,-0.28665006,-0.24798173,0.11821822,-0.27362046,-0.20263319,-0.13528039,-0.28696024,3.0642426,-0.34282684,-0.012395781,0.04717278,-0.2429134,0.968821
0.94592386,0.09457222,0.049851947,-0.22817685,-0.21472616,0.094574206,0.06293695,0.6814348,-1.9656765,0.068119295,0.75930375,-1.7665678,-0.041142862,0.6074955,-1.6540228,0.067648575,0.7765041,-1.5506644,1.0,0.0,0.0,0.30959785,0.16718504,0.1366247,-0.26222083,0.20170835,-0.13733171,-0.28591388,-0.20826702,0.115508705,-0.27385873,-0.2203533,-0.13585861,-0.28624043,3.0812733,-0.35065025,-0.013357776,0.04682307,-0.2417355,0.96911985
0.9766166,0.1894317,0.07719818,-0.48605883,-0.44986582,0.05847703,0.06906739,0.4913864,-1.9100223,0.06211241,0.8258939,-1.7526472,-0.0326667,0.50370985,-1.5948724,0.06591134,0.8382427,-1.5419576,1.0,0.0,0.0,0.30914056,0.22492276,0.14102867,-0.24747133,0.18363342,-0.14066015,-0.2855194,-0.1733855,0.11391569,-0.27871063,-0.23848024,-0.13826844,-0.28586107,3.0996888,-0.35693932,-0.01718404,0.044035196,-0.24063888,0.9694631
