vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w
1.3957956,0.05694199,0.18454005,0.4665294,2.4386175,0.16849232,0.2612119,0.214377,-1.9448442,-0.12691087,0.5004752,-1.8366184,0.14795205,0.96666515,-1.9205614,-0.21337374,1.1662408,-1.9536076,1.5,0.0,0.0,0.27585953,0.34045443,0.18132044,-0.06625378,0.32844895,-0.17474163,-0.15491009,-0.15650953,0.18432526,-0.2517609,-0.20187837,-0.1817523,-0.25198781,0.32328036,-0.007966082,0.009885855,-0.086904794,-0.06856141,0.9938054
1.3788713,0.031621426,0.25588307,0.9814896,3.7404087,0.048956275,0.26917556,0.187174,-1.8485614,-0.0876413,0.62037545,-1.8260151,0.122251995,0.9417119,-1.806563,-0.21203929,1.1290295,-1.8282512,1.5,0.0,0.0,0.28560865,0.3510292,0.18528901,-0.084016755,0.30484444,-0.16660517,-0.1830287,-0.17974775,0.18491895,-0.26156503,-0.22624893,-0.18155356,-0.2619977,0.35005158,-0.0112387,0.019481517,-0.054803297,-0.066570215,0.9960851
1.2956618,0.028354645,0.11845987,1.0378103,4.21221,-0.08643097,0.28144863,0.19203584,-1.8267828,-0.07193166,0.69586045,-1.8401042,0.10094104,0.8641336,-1.8044034,-0.21196616,1.0451429,-1.8546852,1.5,0.0,0.0,0.2921795,0.3540545,0.1942923,-0.115557924,0.26613322,-0.15366007,-0.22391707,-0.2022854,0.18549891,-0.2684793,-0.24955098,-0.18164875,-0.26875943,0.37636602,-0.014568128,0.032450054,-0.015025218,-0.065558046,0.99720776
1.2713102,0.024408042,0.026363764,1.3028541,4.215768,-0.11246024,0.28726378,0.17985089,-1.7906731,-0.10179403,0.7101475,-1.834475,0.087010585,0.78048587,-1.8658593,-0.212252,0.9535665,-1.9468479,1.5,0.0,0.0,0.29453436,0.34340864,0.20184667,-0.140966,0.23090777,-0.14397645,-0.2500313,-0.2027157,0.18473573,-0.24812397,-0.2435717,-0.17739846,-0.24844542,0.40219283,-0.017704828,0.047918346,0.026098782,-0.06488135,0.99640006
1.2909284,0.058541868,0.05296106,0.5409371,3.0813124,-0.092776656,0.27782246,0.21202476,-1.7287256,-0.12731299,0.7786379,-1.9278078,0.07696985,0.74367845,-1.9227793,-0.21044356,0.8880026,-2.0549862,1.5,0.0,0.0,0.29429033,0.33233672,0.20953603,-0.16798444,0.20543253,-0.14442326,-0.27054384,-0.1942896,0.1839157,-0.2157336,-0.22755024,-0.17092836,-0.21909826,0.42822546,-0.02035193,0.05901887,0.060030885,-0.064468525,0.9943626
1.3308771,0.10606324,0.054516073,-0.003941795,1.8864465,0.041224957,0.24441923,0.33133888,-1.5745995,-0.14429495,0.86334056,-1.9840366,0.07500921,0.754697,-1.9950278,-0.21677412,0.8197388,-2.1515338,1.5,0.0,0.0,0.29242405,0.30993253,0.21807858,-0.20474344,0.17969051,-0.14617439,-0.268739,-0.19401188,0.18183263,-0.18948734,-0.21412358,-0.16570151,-0.18838045,0.45480913,-0.022074606,0.06372575,0.08223935,-0.06365802,0.9925338
1.3247182,0.12929569,0.09551329,0.3109953,0.22642761,0.20909318,0.23070322,0.4296073,-1.6487346,-0.15832248,0.9607854,-1.9973587,0.08656189,0.80686504,-2.0959547,-0.23645243,0.73023826,-2.2256186,1.5,0.0,0.0,0.28954792,0.25656536,0.2303495,-0.26286116,0.15419404,-0.14914101,-0.26591486,-0.19705223,0.17948446,-0.16691399,-0.19838807,-0.16397001,-0.16082825,0.48146623,-0.022898925,0.06470072,0.09084498,-0.06140069,0.9918624
1.3220036,0.11618302,0.14665976,0.13792334,-1.5543278,0.22727375,0.21225922,0.5456314,-1.6813658,-0.16723815,1.0608134,-1.9572539,0.122223474,0.8786128,-2.235425,-0.25376168,0.6186155,-2.2689009,1.5,0.0,0.0,0.2872452,0.23095502,0.22736467,-0.26369905,0.12976655,-0.15152389,-0.26374036,-0.20125286,0.17814268,-0.14478764,-0.17746769,-0.1649864,-0.13949826,0.5078973,-0.023769459,0.0646549,0.081516944,-0.05999569,0.99276143
1.3235071,0.09746977,0.15948269,-0.2660415,-2.9201403,0.036817923,0.19910343,0.6671255,-1.6601949,-0.16431257,1.1490121,-1.8693959,0.17271622,0.9129612,-2.3599887,-0.26259118,0.4927178,-2.248361,1.5,0.0,0.0,0.28588507,0.20601213,0.22576272,-0.26238543,0.10649421,-0.15320258,-0.26254874,-0.20023718,0.17847832,-0.118488684,-0.15261237,-0.1650523,-0.1269,0.5341411,-0.02490586,0.060647976,0.057550177,-0.060437486,0.9946644
1.3503188,0.08972842,0.11148594,-0.61336166,-3.92176,-0.20843959,0.1948773,0.7843759,-1.5915327,-0.15351841,1.2194036,-1.7433809,0.20300475,0.87536824,-2.4029088,-0.26720607,0.39024678,-2.1727588,1.5,0.0,0.0,0.28521857,0.18033482,0.22531402,-0.26180744,0.083973646,-0.15438886,-0.2620697,-0.19251163,0.17804836,-0.09780632,-0.12525713,-0.16579482,-0.1261361,0.56056,-0.026286226,0.053174086,0.02268929,-0.06347338,0.9963077
1.3826035,0.10091817,-0.07165296,-0.82836366,-4.439445,-0.43487987,0.2207659,0.9247015,-1.4405974,-0.14093468,1.2755084,-1.5934094,0.20155686,0.772067,-2.3127625,-0.26845813,0.33951887,-2.0492804,1.5,0.0,0.0,0.28383085,0.15340114,0.22527803,-0.2605407,0.061630253,-0.1556823,-0.26089016,-0.178815,0.17685896,-0.09627266,-0.09802182,-0.16861485,-0.13439901,0.5875683,-0.02768798,0.04301897,-0.019163651,-0.06896638,0.9965068
1.3133333,0.09701763,-0.3510896,-0.66031945,-4.2651863,-0.5381569,0.2620261,1.0277781,-1.2314823,-0.13834578,1.3034651,-1.687514,0.18736039,0.6503379,-2.0820403,-0.25984973,0.33651924,-1.8730936,1.5,0.0,0.0,0.27961963,0.107283056,0.2317116,-0.25696772,0.03995402,-0.15742144,-0.2569005,-0.15409566,0.17899108,-0.12083498,-0.07283843,-0.17425902,-0.15302348,0.6143373,-0.0290403,0.033850618,-0.060858227,-0.075885475,0.99468184
1.1959864,0.11135765,-0.6125556,-1.3248818,-4.108506,-0.50409776,0.27264634,1.151515,-1.2746027,-0.08862916,1.2492039,-1.9384686,0.17607008,0.53038377,-1.8922205,-0.1945281,0.38540697,-1.8186908,1.5,0.0,0.0,0.2719049,0.0561481,0.24011828,-0.24936211,0.071953855,-0.15939038,-0.23375762,-0.119545095,0.18654081,-0.16767448,-0.052612834,-0.18152896,-0.18800311,0.6404876,-0.030250147,0.017396633,-0.10029858,-0.08272998,0.9913593
1.1586435,0.17494836,-0.78907347,-3.41332,-3.3181653,-0.75014997,0.25979695,1.3274769,-1.6320568,0.012035545,1.0923687,-2.1109397,0.14805315,0.44942188,-1.774844,-0.13819636,0.54088145,-1.8782405,1.5,0.0,0.0,0.26078987,0.045585174,0.22901435,-0.22876686,0.14542599,-0.1524101,-0.19005,-0.07962143,0.1867265,-0.20121634,-0.04333219,-0.1770791,-0.2101461,0.66629785,-0.03115851,-0.006040041,-0.1384344,-0.0897946,0.98627394
1.1913738,0.11934647,-0.412342,-0.48491752,1.2339516,0.5309572,0.28138217,1.3726797,-2.027549,0.021793615,0.8347967,-2.2496269,0.16703223,0.56186277,-1.8838401,-0.13476525,0.6524088,-1.9492748,1.5,0.0,0.0,0.2582271,0.08355691,0.20398287,-0.1938714,0.2108721,-0.14014289,-0.15117703,-0.039833866,0.17712897,-0.23501939,-0.05829274,-0.1728449,-0.23414162,0.6920004,-0.032964647,-0.016484523,-0.13348627,-0.08933902,0.98687804
1.2958595,0.07506774,-0.26804015,0.30544728,1.2494873,0.5712997,0.29755175,1.2756593,-2.306488,-0.032313615,0.560637,-2.3386593,0.1636389,0.6434674,-1.9301839,-0.14090113,0.75240284,-1.992085,1.5,0.0,0.0,0.25885183,0.13376197,0.19203785,-0.14156252,0.25686425,-0.14422078,-0.10557482,-0.063427545,0.17634246,-0.23480412,-0.084991746,-0.17439738,-0.23479594,0.7177088,-0.03583223,-0.014112316,-0.12074073,-0.083671376,0.98905087
1.4055454,0.04001963,-0.13999738,0.4093927,1.3934792,0.48544806,0.30482823,1.0677847,-2.4611604,-0.10597466,0.30804858,-2.3811255,0.15540697,0.7252254,-1.9504961,-0.14740066,0.8524388,-2.0121374,1.5,0.0,0.0,0.26193166,0.1750062,0.18415728,-0.09488022,0.28305244,-0.15141176,-0.061814398,-0.08739145,0.17647831,-0.23783022,-0.11254133,-0.17407067,-0.23784886,0.7448092,-0.03942644,-0.00866979,-0.107136235,-0.07807065,0.9911366
1.5159156,0.02838489,-0.0026780358,0.18482009,1.6490386,0.2868065,0.30880332,0.82543135,-2.5511782,-0.15806545,0.107555166,-2.3686175,0.14990346,0.80426925,-1.9455802,-0.14657727,0.94048023,-1.9993236,1.5,0.0,0.0,0.26734555,0.20624363,0.17745776,-0.061951056,0.29713815,-0.1550319,-0.025601849,-0.11312074,0.17686471,-0.24321593,-0.14064156,-0.17367208,-0.24322191,0.77360773,-0.043380845,-0.005239662,-0.091398366,-0.074334465,0.9930223
1.5959222,0.031507347,0.15458602,0.13055994,2.3150373,0.1710488,0.30980882,0.5926941,-2.5828483,-0.18076162,-0.010411304,-2.2974613,0.1428801,0.862779,-1.9036343,-0.14142428,0.99661726,-1.942596,1.5,0.0,0.0,0.27512908,0.2274106,0.16996291,-0.03814456,0.3088667,-0.15468767,-0.0063931644,-0.1404221,0.17707235,-0.25099152,-0.16920136,-0.17359912,-0.25100803,0.80394894,-0.047383156,-0.002730821,-0.07049582,-0.072165735,0.99489444
