vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,x_pos,y_pos,quat_x,quat_y,quat_z,quat_w
0.9125549793243408,-0.6487695574760437,0.1394355595111847,1.932532787322998,-1.0868847370147705,0.6045549511909485,0.11957386136054993,1.4866911172866821,-2.295041084289551,-0.40402933955192566,0.3765338361263275,-2.1659555435180664,0.12172283232212067,1.2104525566101074,-1.7992616891860962,-0.0936492457985878,0.8528459072113037,-2.1960456371307373,0.6,0.0,0.0,0.1970863789319992,0.09447426348924637,0.14720816910266876,-0.17707465589046478,0.28751835227012634,-0.1788703054189682,-0.17433366179466248,-0.31376588344573975,0.15848097205162048,-0.17708653211593628,-0.17596285045146942,-0.14266915619373322,-0.14716698229312897,0.1556401252746582,-0.01980900764465332,-0.00571860559284687,0.10617691278457642,0.09113061428070068,0.9901459217071533
0.8310955762863159,-0.7045002579689026,0.23693665862083435,1.0634479522705078,-1.6783385276794434,-0.14059922099113464,0.1500585824251175,1.5031373500823975,-2.1839632987976074,-0.33803513646125793,0.47096842527389526,-2.2184410095214844,0.14417876303195953,1.2555280923843384,-1.7465519905090332,-0.07356838136911392,0.8867968320846558,-2.1036837100982666,0.6,0.0,0.0,0.19660669565200806,0.07848025858402252,0.15981602668762207,-0.17660504579544067,0.2743919789791107,-0.16669151186943054,-0.17660890519618988,-0.3280620276927948,0.17098915576934814,-0.1766006350517273,-0.18784399330615997,-0.13404005765914917,-0.17660433053970337,0.17588329315185547,-0.030300498008728027,0.012135311961174011,0.09212926030158997,0.09146657586097717,0.9914630055427551
0.7370784282684326,-0.6188389658927917,0.47102636098861694,-0.654207706451416,-1.6122492551803589,-0.5786941051483154,0.20895260572433472,1.4915804862976074,-2.0536625385284424,-0.21973030269145966,0.5726028084754944,-2.2555911540985107,0.17059241235256195,1.2916265726089478,-1.7141526937484741,-0.02078990638256073,0.9886870980262756,-2.1273856163024902,0.6,0.0,0.0,0.20117616653442383,0.06225269287824631,0.1727379560470581,-0.181179940700531,0.2605106830596924,-0.1526128053665161,-0.18118716776371002,-0.33699312806129456,0.17650529742240906,-0.18049857020378113,-0.20177650451660156,-0.12363288551568985,-0.18115514516830444,0.19422245025634766,-0.040619492530822754,0.01249647419899702,0.07678408175706863,0.0862974300980568,0.993227481842041
0.7397134304046631,-0.49191468954086304,0.5749479532241821,-0.3078925609588623,-2.308070182800293,-0.20804466307163239,0.25386643409729004,1.4626222848892212,-1.9050955772399902,-0.11763634532690048,0.6815348863601685,-2.241321325302124,0.17948763072490692,1.3315033912658691,-1.761934518814087,0.029812978580594063,1.0871964693069458,-2.1257476806640625,0.6,0.0,0.0,0.20986856520175934,0.04643009230494499,0.18350914120674133,-0.1898689717054367,0.2475290149450302,-0.14111199975013733,-0.18987296521663666,-0.32912158966064453,0.17469607293605804,-0.18566866219043732,-0.2154235541820526,-0.11504760384559631,-0.18986007571220398,0.2117297649383545,-0.04889190196990967,0.009097425267100334,0.05666186660528183,0.08223487436771393,0.9949593544006348
0.7831636071205139,-0.44410440325737,0.5815598964691162,0.9840098023414612,-2.570598602294922,0.12383468449115753,0.2614860534667969,1.4224090576171875,-1.7407225370407104,-0.0736401304602623,0.7967708706855774,-2.191628932952881,0.1810971200466156,1.3275182247161865,-1.7754651308059692,0.058174021542072296,1.204235553741455,-2.124685287475586,0.6,0.0,0.0,0.2200746089220047,0.03150217980146408,0.19247865676879883,-0.20006227493286133,0.23368340730667114,-0.13272249698638916,-0.2000778615474701,-0.3157503008842468,0.17763634026050568,-0.19882266223430634,-0.23016709089279175,-0.10658065229654312,-0.20006336271762848,0.22925043106079102,-0.055536627769470215,0.017137547954916954,0.03258936479687691,0.08195182681083679,0.9959559440612793
0.7719289064407349,-0.4526844918727875,0.5088417530059814,1.8271902799606323,-1.911492943763733,0.29545077681541443,0.2502411901950836,1.3733437061309814,-1.5711088180541992,-0.06137043610215187,0.8976364135742188,-2.1362781524658203,0.1861787736415863,1.3447941541671753,-1.7102543115615845,0.07309413701295853,1.319761872291565,-2.120232343673706,0.6,0.0,0.0,0.2298254519701004,0.01750767230987549,0.201418936252594,-0.20981261134147644,0.21955722570419312,-0.12481745332479477,-0.20982635021209717,-0.3231808841228485,0.18628036975860596,-0.20981338620185852,-0.24500209093093872,-0.09732040017843246,-0.2098105400800705,0.24657249450683594,-0.062224745750427246,0.034039419144392014,0.011150107719004154,0.08345146477222443,0.9958679676055908
0.6947090029716492,-0.4512292742729187,0.4258248805999756,0.7062476277351379,-0.5214024186134338,0.40941062569618225,0.2552431523799896,1.3114409446716309,-1.4516938924789429,-0.04742991551756859,0.9704185128211975,-2.0987114906311035,0.1874379962682724,1.327327013015747,-1.6647037267684937,0.09962392598390579,1.3896291255950928,-2.09285044670105,0.6,0.0,0.0,0.23810313642024994,0.013216332532465458,0.21213148534297943,-0.21810448169708252,0.2059718519449234,-0.1171039268374443,-0.21809230744838715,-0.32310613989830017,0.19312219321727753,-0.21792539954185486,-0.2587323784828186,-0.08677836507558823,-0.21808306872844696,0.2626011371612549,-0.0694570541381836,0.04602839797735214,0.001328647369518876,0.0867064967751503,0.9951692223548889
0.6384820342063904,-0.3840988576412201,0.3971882462501526,-1.0501601696014404,0.5765360593795776,0.511845588684082,0.2662019729614258,1.322016954421997,-1.595685601234436,-0.006918377708643675,1.015602469444275,-2.0736849308013916,0.1767585277557373,1.324973225593567,-1.7988357543945312,0.15467336773872375,1.399990439414978,-2.034393787384033,0.6,0.0,0.0,0.24514958262443542,0.039854008704423904,0.20909906923770905,-0.21137599647045135,0.19333858788013458,-0.11072428524494171,-0.22513557970523834,-0.2968765199184418,0.18517343699932098,-0.21036921441555023,-0.2711206376552582,-0.07620875537395477,-0.22513405978679657,0.27695226669311523,-0.07584559917449951,0.03963864967226982,0.0022057623136788607,0.09152121096849442,0.9950115084648132
0.665703535079956,-0.2893052101135254,0.4448913037776947,-0.13059036433696747,0.8206156492233276,0.5236775279045105,0.24939975142478943,1.2954353094100952,-1.805444598197937,0.022342097014188766,1.0460447072982788,-2.0487918853759766,0.15470972657203674,1.3027993440628052,-1.996572494506836,0.1949344277381897,1.3735032081604004,-1.9510916471481323,0.6,0.0,0.0,0.2531806230545044,0.08449989557266235,0.19900715351104736,-0.2043193131685257,0.18048080801963806,-0.10600753128528595,-0.2331695258617401,-0.25974777340888977,0.17340601980686188,-0.19048187136650085,-0.28354915976524353,-0.06650925427675247,-0.23318415880203247,0.29111313819885254,-0.08041107654571533,0.0337999053299427,0.009522823616862297,0.09709051996469498,0.994655966758728
0.7163696885108948,-0.20246364176273346,0.463689923286438,0.5554486513137817,0.7804455161094666,0.3136269450187683,0.22345516085624695,1.2214970588684082,-2.010542631149292,0.029901552945375443,1.0735812187194824,-2.0182430744171143,0.1542602926492691,1.2447057962417603,-2.1843724250793457,0.2071685492992401,1.3412898778915405,-1.8598456382751465,0.6,0.0,0.0,0.26175493001937866,0.1336687058210373,0.18865729868412018,-0.19001975655555725,0.16689881682395935,-0.10245533287525177,-0.2417425811290741,-0.2226737141609192,0.1682509481906891,-0.16111250221729279,-0.29676079750061035,-0.058926958590745926,-0.2417580485343933,0.3060035705566406,-0.08282053470611572,0.035534992814064026,0.017689049243927002,0.1014517992734909,0.9940482974052429
0.7633378505706787,-0.15081281960010529,0.43466565012931824,0.5949009656906128,0.5452120304107666,0.0809674859046936,0.2154250144958496,1.1119433641433716,-2.1778109073638916,0.029836302623152733,1.100607991218567,-1.9825661182403564,0.17538557946681976,1.1778953075408936,-2.316453695297241,0.2033390998840332,1.312253475189209,-1.7673451900482178,0.6,0.0,0.0,0.26993611454963684,0.17654934525489807,0.181741401553154,-0.16819098591804504,0.15278953313827515,-0.09917716681957245,-0.24992546439170837,-0.19729797542095184,0.16753451526165009,-0.13253116607666016,-0.3107176125049591,-0.05388223007321358,-0.2499362826347351,0.32174015045166016,-0.08368444442749023,0.040217071771621704,0.024627165868878365,0.10320042073726654,0.9935420751571655
