-5.779404938220977783e-02,3.849996998906135559e-02,1.015981554985046387e+00,2.945245802402496338e-02,-1.128292735666036606e-02,-5.871201753616333008e-01,8.088850975036621094e-01,-3.550159633159637451e-01,6.430862098932266235e-02,-1.260515004396438599e-01,4.488155543804168701e-01,-8.281225711107254028e-02,-3.029952943325042725e-01,-2.030078172683715820e-01,-9.333097189664840698e-02,-2.135072648525238037e-01,3.648367226123809814e-01,-1.865925490856170654e-01,-1.090455986559391022e-02,-2.131546102464199066e-02,-1.864469945430755615e-01,3.949034810066223145e-01,-3.203688561916351318e-01,-7.107252478599548340e-01,-9.379938989877700806e-02,-3.627137541770935059e-01,-1.685941666364669800e-01,9.571701288223266602e-02,-9.697319269180297852e-01,-1.402689144015312195e-02,8.322586864233016968e-02,-2.895941771566867828e-02
-5.997828766703605652e-02,4.458484053611755371e-02,1.015192866325378418e+00,3.275339677929878235e-02,-1.273119449615478516e-02,-5.693761706352233887e-01,8.213257193565368652e-01,-4.310940802097320557e-01,8.978313952684402466e-02,-6.315049529075622559e-02,5.783604383468627930e-01,-1.313216686248779297e-01,-2.978677153587341309e-01,-2.172013521194458008e-01,-1.125511080026626587e-01,-2.441108971834182739e-01,3.898543119430541992e-01,-1.969080865383148193e-01,-9.142884984612464905e-03,-3.098879754543304443e-02,-1.980665177106857300e-01,4.359501302242279053e-01,-3.631020188331604004e-01,-7.623354792594909668e-01,-1.041637137532234192e-01,-4.097293317317962646e-01,-1.940091401338577271e-01,8.340910077095031738e-02,-1.061475634574890137e+00,-1.120017096400260925e-02,1.018826961517333984e-01,-3.666384890675544739e-02
-5.996743217110633850e-02,5.241844430565834045e-02,1.014401316642761230e+00,3.372214362025260925e-02,-1.188511401414871216e-02,-5.521709322929382324e-01,8.329638838768005371e-01,-4.944430291652679443e-01,1.621850132942199707e-01,4.339741170406341553e-02,7.028355598449707031e-01,-1.538595408201217651e-01,-2.484059780836105347e-01,-2.283067405223846436e-01,-1.273775398731231689e-01,-2.753015756607055664e-01,4.053966104984283447e-01,-2.002561986446380615e-01,-5.338414572179317474e-03,-3.141976892948150635e-02,-2.114723324775695801e-01,4.956349134445190430e-01,-4.208389222621917725e-01,-8.274380564689636230e-01,-1.182859465479850769e-01,-4.710389673709869385e-01,-2.223213315010070801e-01,7.187453657388687134e-02,-1.173926711082458496e+00,-1.006165891885757446e-02,1.293949782848358154e-01,-4.317931830883026123e-02
-5.759283527731895447e-02,5.827000364661216736e-02,1.013947248458862305e+00,3.155805170536041260e-02,-9.105564095079898834e-03,-5.425310134887695312e-01,8.393933773040771484e-01,-5.253086090087890625e-01,2.243496775627136230e-01,1.036951169371604919e-01,7.765660881996154785e-01,-1.446966826915740967e-01,-2.026559412479400635e-01,-2.301519662141799927e-01,-1.295308917760848999e-01,-2.940612733364105225e-01,4.035091400146484375e-01,-1.953468471765518188e-01,-1.268055755645036697e-03,-2.027866616845130920e-02,-2.205591201782226562e-01,5.427094697952270508e-01,-4.636703133583068848e-01,-8.738479614257812500e-01,-1.284249424934387207e-01,-5.124989151954650879e-01,-2.375600934028625488e-01,6.616913527250289917e-02,-1.249641776084899902e+00,-1.215261314064264297e-02,1.533937454223632812e-01,-4.689539223909378052e-02
-5.233627557754516602e-02,6.669140607118606567e-02,1.013348937034606934e+00,2.251646108925342560e-02,-3.110122634097933769e-03,-5.317893624305725098e-01,8.465715646743774414e-01,-5.383431315422058105e-01,2.819112837314605713e-01,1.397635936737060547e-01,8.124259710311889648e-01,-1.136018261313438416e-01,-1.692574322223663330e-01,-2.212278991937637329e-01,-1.169336214661598206e-01,-3.190942406654357910e-01,3.846066594123840332e-01,-1.800231188535690308e-01,4.640402272343635559e-03,-9.564000181853771210e-03,-2.298950254917144775e-01,5.893135070800781250e-01,-5.056555867195129395e-01,-9.182453751564025879e-01,-1.375937163829803467e-01,-5.462803244590759277e-01,-2.483558952808380127e-01,6.170149147510528564e-02,-1.314865231513977051e+00,-1.598754338920116425e-02,1.792615205049514771e-01,-5.047734826803207397e-02
-4.128043726086616516e-02,8.027548342943191528e-02,1.012644052505493164e+00,3.831719281151890755e-03,6.527150515466928482e-03,-5.104188323020935059e-01,8.598926067352294922e-01,-4.930590689182281494e-01,3.240509629249572754e-01,1.887601912021636963e-01,7.396510839462280273e-01,-4.352471977472305298e-02,-1.606809645891189575e-01,-1.864942908287048340e-01,-8.810704201459884644e-02,-3.745125830173492432e-01,3.275531530380249023e-01,-1.429104804992675781e-01,1.686961017549037933e-02,-3.047136822715401649e-03,-2.438479363918304443e-01,6.478596329689025879e-01,-5.584846138954162598e-01,-9.744033217430114746e-01,-1.470934748649597168e-01,-5.761306881904602051e-01,-2.577982842922210693e-01,5.781065672636032104e-02,-1.386405944824218750e+00,-2.277202345430850983e-02,2.168384194374084473e-01,-5.568744614720344543e-02
-3.020810708403587341e-02,9.158722311258316040e-02,1.012179732322692871e+00,-1.080813445150852203e-02,1.370589993894100189e-02,-4.892193078994750977e-01,8.719861507415771484e-01,-4.426312148571014404e-01,3.344895541667938232e-01,2.271926254034042358e-01,6.422039270401000977e-01,-1.096147950738668442e-02,-1.691114902496337891e-01,-1.436467617750167847e-01,-6.193064898252487183e-02,-4.290114045143127441e-01,2.535320818424224854e-01,-9.966186434030532837e-02,2.984099276363849640e-02,-3.346374258399009705e-03,-2.563971281051635742e-01,6.864113807678222656e-01,-5.925728082656860352e-01,-1.016150116920471191e+00,-1.497531235218048096e-01,-5.865958333015441895e-01,-2.639094293117523193e-01,5.652930215001106262e-02,-1.431312203407287598e+00,-2.772798575460910797e-02,2.467351406812667847e-01,-6.035498529672622681e-02
-1.726566255092620850e-02,1.044059470295906067e-01,1.006805896759033203e+00,-2.691148966550827026e-02,1.535586174577474594e-02,-4.691719114780426025e-01,8.825631141662597656e-01,-4.244887828826904297e-01,3.426935672760009766e-01,2.312902510166168213e-01,6.037590503692626953e-01,-2.795699052512645721e-02,-1.523749977350234985e-01,-1.195674911141395569e-01,-5.281463637948036194e-02,-4.764998853206634521e-01,2.399779558181762695e-01,-8.097745478153228760e-02,4.148050025105476379e-02,3.066621255129575729e-03,-2.708705365657806396e-01,7.196418046951293945e-01,-6.191692948341369629e-01,-1.057225584983825684e+00,-1.473406255245208740e-01,-5.859928727149963379e-01,-2.716367244720458984e-01,5.906357988715171814e-02,-1.468664169311523438e+00,-3.143766894936561584e-02,2.761588692665100098e-01,-6.555803865194320679e-02
8.657845319248735905e-04,1.246172338724136353e-01,9.937569499015808105e-01,-4.301684349775314331e-02,1.989232562482357025e-02,-4.358736872673034668e-01,8.987591266632080078e-01,-4.822576940059661865e-01,3.478018045425415039e-01,1.839931458234786987e-01,6.556560993194580078e-01,-9.609954804182052612e-02,-1.142971515655517578e-01,-1.570111066102981567e-01,-8.858464658260345459e-02,-5.173168182373046875e-01,3.589224517345428467e-01,-1.235510334372520447e-01,7.226561009883880615e-02,5.310940556228160858e-03,-2.941229343414306641e-01,7.556502223014831543e-01,-6.411206722259521484e-01,-1.110399246215820312e+00,-1.373578011989593506e-01,-5.697563886642456055e-01,-2.901219725608825684e-01,7.008627057075500488e-02,-1.507363677024841309e+00,-3.198109194636344910e-02,3.101597130298614502e-01,-7.570718973875045776e-02
1.391185820102691650e-02,1.411659866571426392e-01,9.845854640007019043e-01,-4.836187511682510376e-02,2.045963145792484283e-02,-4.047237336635589600e-01,9.129300117492675781e-01,-5.186391472816467285e-01,3.224363625049591064e-01,1.449591368436813354e-01,6.805551052093505859e-01,-1.405946165323257446e-01,-8.312042057514190674e-02,-1.911555081605911255e-01,-1.370576322078704834e-01,-5.449161529541015625e-01,4.644790887832641602e-01,-1.531016975641250610e-01,8.444190025329589844e-02,-4.326880909502506256e-03,-3.123422265052795410e-01,7.767058014869689941e-01,-6.513629555702209473e-01,-1.148684740066528320e+00,-1.279623508453369141e-01,-5.477987527847290039e-01,-3.131262063980102539e-01,8.622328191995620728e-02,-1.526559591293334961e+00,-2.870687469840049744e-02,3.267464041709899902e-01,-8.666750788688659668e-02
2.477686107158660889e-02,1.541185975074768066e-01,9.786297678947448730e-01,-4.864206165075302124e-02,1.808924414217472076e-02,-3.767650425434112549e-01,9.248539805412292480e-01,-5.271646380424499512e-01,2.861688733100891113e-01,1.186003461480140686e-01,6.761429905891418457e-01,-1.711794137954711914e-01,-5.899209529161453247e-02,-2.255263179540634155e-01,-1.928893178701400757e-01,-5.785260796546936035e-01,5.747775435447692871e-01,-1.715742945671081543e-01,5.946508049964904785e-02,-1.201797276735305786e-02,-3.295156657695770264e-01,7.915150523185729980e-01,-6.549561619758605957e-01,-1.182122588157653809e+00,-1.151458173990249634e-01,-5.172269344329833984e-01,-3.429880440235137939e-01,1.066076904535293579e-01,-1.532800793647766113e+00,-2.351183630526065826e-02,3.363154530525207520e-01,-1.009660437703132629e-01
4.586314409971237183e-02,1.656571775674819946e-01,9.780970811843872070e-01,-4.484495148062705994e-02,8.781368844211101532e-03,-3.465772271156311035e-01,9.369077086448669434e-01,-5.133636593818664551e-01,2.259944379329681396e-01,1.084272712469100952e-01,6.877829432487487793e-01,-1.880310326814651489e-01,-2.599946409463882446e-02,-2.432035505771636963e-01,-2.881771028041839600e-01,-6.191138625144958496e-01,6.907584667205810547e-01,-1.208885759115219116e-01,3.281442448496818542e-02,-2.478030696511268616e-02,-3.536654412746429443e-01,8.033621907234191895e-01,-6.414172649383544922e-01,-1.214543581008911133e+00,-9.248053282499313354e-02,-4.680392742156982422e-01,-3.876879513263702393e-01,1.310332715511322021e-01,-1.516762018203735352e+00,-1.546543836593627930e-02,3.412631452083587646e-01,-1.228848770260810852e-01
6.453561782836914062e-02,1.730426698923110962e-01,9.820948839187622070e-01,-3.896236792206764221e-02,1.780156628228724003e-03,-3.187703788280487061e-01,9.470291733741760254e-01,-4.778589308261871338e-01,1.629200130701065063e-01,9.274916350841522217e-02,6.572117209434509277e-01,-1.922048628330230713e-01,2.185176592320203781e-03,-2.854185402393341064e-01,-3.888103365898132324e-01,-6.078628897666931152e-01,8.097667098045349121e-01,1.917444728314876556e-02,9.086895734071731567e-03,-6.051076576113700867e-02,-3.742416799068450928e-01,8.136238455772399902e-01,-6.172544956207275391e-01,-1.245406985282897949e+00,-5.547170341014862061e-02,-4.191479384899139404e-01,-4.280935823917388916e-01,1.576710045337677002e-01,-1.464456319808959961e+00,-7.204147987067699432e-03,3.435347378253936768e-01,-1.536362171173095703e-01
8.209249377250671387e-02,1.794436126947402954e-01,9.890373945236206055e-01,-3.663087636232376099e-02,-1.971401972696185112e-03,-2.926887571811676025e-01,9.555038213729858398e-01,-4.364656805992126465e-01,1.108665615320205688e-01,6.852737069129943848e-02,6.058018207550048828e-01,-1.813655197620391846e-01,2.784365415573120117e-02,-3.393544256687164307e-01,-4.518431127071380615e-01,-5.540248751640319824e-01,9.015737175941467285e-01,1.404265910387039185e-01,-4.473076388239860535e-02,-9.247056394815444946e-02,-3.960604667663574219e-01,8.304710984230041504e-01,-5.752994418144226074e-01,-1.269419550895690918e+00,-2.666314365342259407e-03,-3.649646937847137451e-01,-4.710225164890289307e-01,1.948393881320953369e-01,-1.395951151847839355e+00,-7.077045273035764694e-03,3.431849479675292969e-01,-1.884048432111740112e-01
1.020606309175491333e-01,1.859139204025268555e-01,1.000150203704833984e+00,-4.209303483366966248e-02,-4.081133287400007248e-03,-2.622015178203582764e-01,9.640860557556152344e-01,-3.804116547107696533e-01,7.347231358289718628e-02,3.247859701514244080e-02,5.281373858451843262e-01,-1.530755013227462769e-01,5.815785378217697144e-02,-4.247458875179290771e-01,-4.442270398139953613e-01,-4.051928818225860596e-01,9.794864654541015625e-01,2.431875616312026978e-01,-6.326194107532501221e-02,-1.168437078595161438e-01,-4.202851057052612305e-01,8.508206009864807129e-01,-5.110711455345153809e-01,-1.289826869964599609e+00,4.938304796814918518e-02,-3.032357394695281982e-01,-4.966776072978973389e-01,2.349443286657333374e-01,-1.284422874450683594e+00,-3.133616223931312561e-02,3.415729105472564697e-01,-2.102249115705490112e-01
