vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,arm_1_joint,arm_2_joint,arm_3_joint,arm_4_joint,arm_5_joint,arm_6_joint,arm_7_1_joint,arm_7_2_joint,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,arm_eex,arm_eey,arm_eez,com_x,com_y,quat_x,quat_y,quat_z,quat_w
0.009998100716139645,0.006654968874192769,0.0032267264471752544,0.0,0.0,0.0075758647035764695,0.0636080875992775,0.6698708534240723,-1.6386432647705078,-0.13676175475120544,0.9091026186943054,-1.574276328086853,0.20435170829296112,1.1793606281280518,-1.5350993871688843,-0.13238883018493652,1.1883256435394287,-1.7019933462142944,-0.015535371378064156,-1.5155141353607178,1.5675941705703735,0.00841636024415493,-0.003067716956138611,0.002637270838022232,0.028680695220828056,-0.028748713433742523,0.009998100716139645,0.006654968874192769,0.0075758647035764695,0.2800000011920929,0.23557163606619758,-0.16019271492094508,-0.2825884570243494,0.1552421739845683,0.18196861456771676,-0.283885032895304,-0.3179796710040185,-0.19716342165440628,-0.2563835548716956,-0.28808880247898894,0.17627554639269113,-0.2510554383816276,0.05739486534780852,-0.0004222421208360523,0.25542932217557196,0.0,0.0,0.0,0.0,-0.9991762324109423,0.040581480814217745
0.010037750543508544,0.006663570549816778,0.003209625114530823,0.0,0.0,0.007575864703576469,0.06364120965536009,0.6696225968783334,-1.6385338514443213,-0.13642644372162402,0.9089679644011811,-1.5746257633170826,0.20425495125303333,1.1799210133968583,-1.5351248071497718,-0.1322990904918453,1.1882425810666692,-1.7018594437797598,-0.01506310348842768,-1.5159592356457807,1.5662053803469511,0.008447292735862652,-0.003163820595149226,0.0026190754685600933,0.02867648727416792,-0.028753782885036612,0.010037750543508544,0.006663570549816778,0.007575864703576469,0.2800645357210364,0.23563006687370625,-0.1602026222341253,-0.2825932818795364,0.15534150999728452,0.18186794021296018,-0.28389054456290286,-0.31813237487740836,-0.19712407216887562,-0.2563279295829448,-0.28809168030154947,0.17625587162340262,-0.2510885401678382,0.0573418000456435,-0.0003758544333789691,0.25597641383784486,-0.0001885095560820086,-0.00014887712626317955,0.0,0.0,-0.9991731551455387,0.04065717693727937
0.010154053123933556,0.006692201720770533,0.0031586061388061415,0.0,0.0,0.007633444165552914,0.0636724415641503,0.6694383533208962,-1.638451608235404,-0.13611640666155206,0.9088395625952906,-1.5750057289264345,0.20417279035052996,1.18047981454222,-1.5351595158544964,-0.13221948258828797,1.1881388049797723,-1.7017723929962056,-0.014599906055619253,-1.51657114892998,1.5646541934685418,0.008486978784703569,-0.003305059751408212,0.0025901128225428545,0.0286709284722405,-0.028758870712762712,0.010154053123933556,0.006692201720770533,0.007633444165552914,0.28012838619667413,0.2356733070026004,-0.16021186565374362,-0.2825962794697022,0.155444095619627,0.1817738758382798,-0.2838883912515769,-0.31828272986445244,-0.19708836296129173,-0.25626955793280415,-0.28808030864893225,0.1762383590664884,-0.25111748980912685,0.05727646342313816,-0.0003293885384603435,0.25660234079405564,-0.00037852678824553657,-0.0002982831609297869,0.0,0.0,-0.9991700486915734,0.04073344814374099
0.010386857597184175,0.006750328921737269,0.003056283165144002,0.0,0.0,0.007747643456934446,0.06369992468081065,0.6693810688569242,-1.6384232524257378,-0.13585649630767388,0.9087235615557472,-1.5754462464543797,0.20411957845391843,1.1810354738427489,-1.5352126471948304,-0.1321599694006395,1.187993946891503,-1.7017782646537627,-0.014154698362186451,-1.5175139079958,1.5627809198910758,0.008544026055191988,-0.003535817683543135,0.0025397950780246684,0.028662690474032956,-0.02876399498707896,0.010386857597184175,0.006750328921737269,0.007747643456934446,0.28019087996658865,0.2356864112434538,-0.16021979295360808,-0.28259567381476663,0.15555314616521146,0.18169291881179442,-0.2838711120517538,-0.31842846575097833,-0.19705987584376383,-0.25620583087671905,-0.2880406761418727,0.17622514134563663,-0.2511382041767714,0.05718693121036731,-0.0002827384726367295,0.2573846227712182,-0.0005715342446374113,-0.0004487381972631927,0.0,0.0,-0.9991668898104354,0.04081086015438883
0.010620628932920496,0.006808121751949287,0.0029536751692718632,0.0,0.0,0.00799250018987587,0.06368346937350779,0.669469235727451,-1.6384185144565249,-0.13559965219273662,0.9085469077897552,-1.575838568226603,0.20411443630320913,1.181500406073244,-1.535280995720985,-0.13212681626713516,1.1878404481298972,-1.7018948809412502,-0.013749974323499123,-1.5186032704858972,1.560604214668274,0.008617707371911747,-0.0038697296541009172,0.0024664044105166556,0.028652096542235987,-0.028769147763616287,0.010620628932920496,0.006808121751949287,0.00799250018987587,0.2802506375232799,0.2356603286151613,-0.1602154325349914,-0.2826020894770374,0.15567220179047936,0.1816140009435292,-0.28386182941048554,-0.31854558288351087,-0.19704577306025797,-0.2561448393299363,-0.287978093412773,0.1762171465480009,-0.2511449976052863,0.05707985156215076,-0.00023811054024948678,0.2583026388445163,-0.0007705965478617023,-0.0006012803649892343,0.0,0.0,-0.9991636248110182,0.0408907184396041
0.010929329463898615,0.006885146753870066,0.0028180045969536383,0.0,0.0,0.0081148889925297,0.06364506275561832,0.6696293226024449,-1.638425711017327,-0.13534446920724524,0.9083403266916339,-1.5762062268769181,0.2041332885722986,1.1819197955547562,-1.5353567836268636,-0.13210679575700887,1.1876828062454325,-1.7020667343331664,-0.013366270522843272,-1.519764954611759,1.5582759216327795,0.00869968135984952,-0.004256298428013821,0.0023814346266272882,0.02864031893694961,-0.02877430706566212,0.010929329463898615,0.006885146753870066,0.0081148889925297,0.2803090269733595,0.23561490028189824,-0.16020492887766674,-0.28261195191979976,0.15579602798742825,0.18153614598309667,-0.2838565429578705,-0.3186483665406472,-0.1970388535705985,-0.25608525032911345,-0.2879041137632639,0.17621174946906495,-0.2511448176169468,0.056961305556648176,-0.00019456563771053223,0.2592883246577681,-0.0009726862512582027,-0.0007548661390397598,0.0,0.0,-0.9991603032847911,0.04097179932397565
0.01123935272645361,0.006962454238045895,0.00268161146832896,0.0,0.0,0.008471048454336544,0.06354466725715854,0.6698617543150115,-1.6384902992504555,-0.13511662025179638,0.9081148049175339,-1.5764017817158027,0.20421624363668814,1.1821727064631928,-1.5354250237445703,-0.1321174381363312,1.1875438914203005,-1.702378791450654,-0.013181174573982322,-1.5209696468890914,1.5555203240989839,0.008801994545247731,-0.004988080603164314,0.0022546474371830487,0.02862403090518193,-0.028778133488841506,0.01123935272645361,0.006962454238045895,0.008471048454336544,0.28036335770715803,0.23555556260892213,-0.1601764626351363,-0.2826219090785138,0.15589650626492665,0.1814691724273916,-0.28387043164365733,-0.31870581760494543,-0.19705267706964408,-0.2560369361242757,-0.2878089911107616,0.17621191264022537,-0.25112455258975197,0.05682364340414596,-0.0001659290571695421,0.2604808226230799,-0.0011837531733576634,-0.0009115550564695775,0.0,0.0,-0.9991568289588976,0.04105643853039933
0.011471846009314937,0.007019919886453466,0.0025791259820023837,0.0,0.0,0.008595391066412366,0.0634313341755195,0.6700591082940965,-1.6385741161820073,-0.13493012946924107,0.9079227747533145,-1.5765318906547239,0.20430529612622805,1.1823791805529755,-1.5354864313298424,-0.1321347879883427,1.1874104426211158,-1.702743776292609,-0.013087196850636662,-1.5221724358181026,1.552675562016916,0.008907332803879009,-0.005870151039737984,0.0021121015759722494,0.028605854013722214,-0.028782296200726656,0.011471846009314937,0.007019919886453466,0.008595391066412366,0.2804162914320927,0.23550872607362494,-0.16014403199457117,-0.28262850088803887,0.1559759216663359,0.18141491559712186,-0.2838859086961712,-0.31875157004769666,-0.19706933256897322,-0.25599387192093387,-0.2877054778092519,0.17621296672428993,-0.2510974514937183,0.056677203652426,-0.00014374104248514536,0.2617267995976,-0.0013978957239969719,-0.0010693101153784002,0.0,0.0,-0.9991532963065252,0.04114231981555109
0.011794195114587737,0.007071759825320029,0.002442287818696376,0.0,0.0,0.008835922713393073,0.063292974293632,0.6701886069854633,-1.6386951296121481,-0.13482364302113553,0.9077955316377166,-1.5765353993281421,0.20440614363491136,1.1824958260427385,-1.5355346218851589,-0.1321651129514579,1.1872875674458958,-1.7032111459130408,-0.01316948061271402,-1.5233715428601975,1.549658317693928,0.009018522843518513,-0.0070429430311958275,0.0019390717267540076,0.028584023262530366,-0.028787109438304932,0.011794195114587737,0.007071759825320029,0.008835922713393073,0.28046652274643813,0.23548606996522087,-0.1601039364768415,-0.2826286015544939,0.15601461621492296,0.18138526304358443,-0.2839045363444188,-0.3187747071008836,-0.19709147777463148,-0.2559609805840977,-0.2875857279913638,0.1762157458234608,-0.2510571453400206,0.056518531803838416,-0.00013399961434989918,0.2630766287897154,-0.0016179878511559847,-0.0012291275463285763,0.0,0.0,-0.9991496571025725,0.041230604067994746
0.01204791769103821,0.007091220090494023,0.0023386472423614357,0.0,0.0,0.008991082185309788,0.0631427736390357,0.670263651433407,-1.6388430071357112,-0.1348665185122682,0.9078167912944052,-1.5764339202202406,0.2045066825695486,1.182539962682148,-1.5355950585947742,-0.13221731641948622,1.1871507519843594,-1.7037467648518965,-0.013420055214090636,-1.524390345851847,1.5466257293752377,0.009124765866404812,-0.008474658899659279,0.0017240559541614063,0.028557896676579576,-0.028792331082708882,0.01204791769103821,0.007091220090494023,0.008991082185309788,0.28051398294484053,0.23548245165574683,-0.16006005619323072,-0.282623076380149,0.15599116379985334,0.18139910892315583,-0.28391108573645285,-0.3187749972657987,-0.19711520638144572,-0.2559361735248793,-0.28744959636174444,0.17622324771427195,-0.2510082359951187,0.05636060480021006,-0.00013600978821387642,0.26445459421795703,-0.0018447535538314624,-0.0013900882327747876,0.0,0.0,-0.9991459459865344,0.041320438268165886
