vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,arm_1_joint,arm_2_joint,arm_3_joint,arm_4_joint,arm_5_joint,arm_6_joint,arm_7_1_joint,arm_7_2_joint,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,arm_eex,arm_eey,arm_eez,com_x,com_y,quat_x,quat_y,quat_z,quat_w
-0.018179367384663876,0.039544860153631546,-0.0012801764042752461,0.0,0.0,-0.20615839670838554,0.4266104996204376,1.0516788959503174,-1.3597134351730347,0.10637832432985306,0.8835314512252808,-2.0541553497314453,-0.2005559653043747,1.455001711845398,-1.7035690546035767,-0.2582833170890808,0.7083173990249634,-1.6694185733795166,0.45040163397789,0.37772810459136963,0.25259578227996826,0.0020597977563738823,-0.8096068501472473,-0.1147177591919899,0.019786767661571503,-0.01947755366563797,-0.018179367384663876,0.039544860153631546,-0.20615839670838554,0.2800000011920929,0.07113399338166639,-0.2614057006360805,-0.24201906332733022,0.22414691118720345,0.11810586616509088,-0.2288511332918575,-0.3545108128747083,-0.09395678836032527,-0.24593849707121349,-0.15849162217455023,0.2117222198146504,-0.25151311537589705,0.36334574637908046,0.19035338162514762,0.40755157749852094,0.0,0.0,0.0,0.0,0.0010200152339147417,0.999999479784326
-0.018430325344184015,0.04161197947037138,-0.001407228410243988,0.0,0.0,-0.2061583967083855,0.4204917381468572,1.0516460663393925,-1.358494171970769,0.10042941148735975,0.8741674470274072,-2.0433779594145323,-0.21213188238049807,1.4536142325715016,-1.7170932841928381,-0.2532288416435844,0.7043601462715551,-1.6760260321592029,0.4519760457700805,0.3745525534215726,0.25351501138586746,0.001882014930934498,-0.8117870931562624,-0.11501187414519097,0.01975300133620438,-0.019488970430469828,-0.018430325344184015,0.04161197947037138,-0.2061583967083855,0.2799743976640074,0.07089588357767036,-0.2599536032067992,-0.2434027728141107,0.22529941206214968,0.11928434667082397,-0.2302238551720589,-0.35139627574513055,-0.09120817764405449,-0.24600022965834464,-0.15655422707889777,0.21012503253512085,-0.2510937156266803,0.36238750936439734,0.19065408713555265,0.40894814800357965,-0.00036520004466997067,0.0007901538284434201,0.0,0.0,-0.0010415698283010076,0.9999994575659993
-0.01891923732917091,0.04802384475980112,-0.0017926194950154686,0.0,0.0,-0.23070575415027866,0.4136987540282701,1.051744735554645,-1.3596446404331608,0.09464398104893534,0.8645866779904616,-2.0334463119506836,-0.22267079039623863,1.4510718270352012,-1.7321366322667975,-0.24952579368101924,0.6987119960157495,-1.6808711619753587,0.4536956968276124,0.37027873177277415,0.2543860077857971,0.0016519310516550352,-0.8128525018692017,-0.11528038458996698,0.019714592612887685,-0.019505772568089396,-0.01891923732917091,0.04802384475980112,-0.23070575415027866,0.27994371205568314,0.0710996268332089,-0.25826148167070206,-0.2447701954432529,0.22658640732434596,0.12046126631677623,-0.23141908694487395,-0.34771508708305837,-0.08870938401704687,-0.24603280489276114,-0.1543671758926342,0.20893130926000375,-0.25066668949097515,0.3612370786769178,0.19092766670050917,0.41067279577926197,-0.0007337440735060035,0.001666011284166751,0.0,0.0,-0.003348623346488397,0.9999943933451244
-0.01972599974580712,0.06082094485186221,-0.0025588724958267033,0.0,0.0,-0.28061966210179473,0.4055348505315028,1.0521107857164584,-1.3656135632803565,0.08919096483211768,0.8545651537807364,-2.025234341621399,-0.23110111332253405,1.4461810714320134,-1.7502688545929759,-0.24857064826708092,0.6896256875050696,-1.6821328895656686,0.4557106677246721,0.36377176015000595,0.255158931016922,0.0013155016962340788,-0.8116510808467865,-0.1154968325342787,0.01966674434707353,-0.019533524963710653,-0.01972599974580712,0.06082094485186221,-0.28061966210179473,0.27990269288420677,0.07220065731339356,-0.25608972507576677,-0.24610314447399145,0.22813356406047894,0.12160953653217987,-0.23227095384959623,-0.34287946044028283,-0.08671080117861252,-0.24605254087094178,-0.1516481115786509,0.20854668108981478,-0.25024993349743874,0.3596956019699918,0.19114668315800623,0.41306343128261513,-0.0011090875368130295,0.0027161327820259,0.0,0.0,-0.006154791049336192,0.9999810590941905
-0.02076058012992699,0.07363306050520711,-0.0033292086108735464,0.0,0.0,-0.378808851940008,0.39581417174715744,1.0522710116286027,-1.377784129820372,0.08599349228959334,0.8435945981427243,-2.019390432458175,-0.23622291966488487,1.4382227627854598,-1.7703427139081453,-0.2491712781943773,0.6788196124528584,-1.680117710640556,0.45805583266835465,0.3556527809092873,0.25588865656601756,0.0008610915392637253,-0.8086292869166324,-0.11568067340474379,0.019620197482014958,-0.019563178727893454,-0.02076058012992699,0.07363306050520711,-0.378808851940008,0.27984135715585007,0.07462000343155706,-0.2533751285737715,-0.2473811332679041,0.2301096092916283,0.12228730645566703,-0.23277810153691825,-0.33697343444535144,-0.08548118382875072,-0.24612590930692455,-0.14883318106775018,0.20867030101935363,-0.25004779328952254,0.3578483516761256,0.19135405670124617,0.4158899789960232,-0.001492777634044423,0.0041083773279464554,0.0,0.0,-0.009942763659310164,0.9999505695037205
-0.02168261722035362,0.09075799135217098,-0.004353501686923943,0.0,0.0,-0.4295410356606799,0.38528915906423017,1.0523248950117512,-1.393158878935011,0.08396138397878722,0.8321337096000972,-2.014770021564082,-0.23963532577219762,1.4286795517331676,-1.7914197523342936,-0.2505757253813116,0.6671249913541895,-1.6764094633491415,0.46057159786945895,0.34670093106596095,0.25659606331273127,0.0003457246348261833,-0.8046669669841465,-0.11584766728705481,0.019574323007346767,-0.01959381486583305,-0.02168261722035362,0.09075799135217098,-0.4295410356606799,0.27976952453977183,0.07770819707481787,-0.2503660650099355,-0.24857334459858277,0.2323115848649991,0.12272053014226936,-0.23309474158371926,-0.330542097102136,-0.08467654761059365,-0.24611232056528073,-0.14596033085603077,0.20905229787441304,-0.24994081604905732,0.35583081583268206,0.19154370463270454,0.4189320895169856,-0.001880780158803406,0.005677385448698739,0.0,0.0,-0.014237869966498545,0.999898636392118
-0.022739801522939817,0.10771193639187343,-0.005369329530942324,0.0,0.0,-0.5768251623856478,0.3739712006951633,1.048458518166291,-1.4172763589181399,0.08561816007683151,0.8180503970698306,-2.009201943874359,-0.2376288403021662,1.4152359146820872,-1.8130461495173604,-0.25031166209986333,0.6559805054413645,-1.6715281025359505,0.46384693995902415,0.3357013558086596,0.25808646333845037,-0.0002776789356415208,-0.798455085409315,-0.11595758482029564,0.01952727065470658,-0.019636877175224454,-0.022739801522939817,0.10771193639187343,-0.5768251623856478,0.2796672170883731,0.08372620762868024,-0.2470634284435177,-0.24965103846266581,0.23504197523581685,0.12228906422640276,-0.2337470534633111,-0.3231555109006754,-0.08514100094652269,-0.24615615627671927,-0.14336992096969772,0.20906890674741474,-0.25030685679139986,0.3533029090174421,0.19182711794784046,0.4222423676771479,-0.002256365128376178,0.007761919766811556,0.0,0.0,-0.020005300031210153,0.9997998739601147
-0.02363940061966437,0.12067470436077953,-0.006148130878022572,0.0,0.0,-0.6259154101598751,0.36324811687594966,1.0412803331488056,-1.4437112376878136,0.08747269164182638,0.8035797417948121,-2.0027616392625007,-0.2341778501868248,1.4015413334495144,-1.834530792738262,-0.24872783708729243,0.6454061916784236,-1.6680004777092683,0.4674480273143241,0.32405814293183777,0.26000113942121206,-0.0008986604179402713,-0.7915732946835066,-0.11603850939948308,0.019481850947302422,-0.019687351329546226,-0.02363940061966437,0.12067470436077953,-0.6259154101598751,0.27955475135853414,0.09115254589503057,-0.24391008281143647,-0.25056441944831004,0.23780778002129982,0.12179875974075044,-0.23453356031858305,-0.3157999033562654,-0.08600901187824282,-0.2459426997268115,-0.14077910050771564,0.20869526997297094,-0.250654615473674,0.35056769286822853,0.1921501009691457,0.4255611768643223,-0.002617293890675922,0.010018800336279367,0.0,0.0,-0.026262809635326966,0.9996550729276866
-0.028745934372063867,0.1401516153545147,-0.008470065107470115,0.0,0.0,-0.7273859345442405,0.3538156700761695,1.0271148556157161,-1.474892873513071,0.08966238208507236,0.7883432695740148,-1.9944790852697272,-0.22776733338832855,1.3874029046610783,-1.8556993258626837,-0.24436208762620626,0.6360377983043068,-1.6673949141251414,0.47172749199365316,0.3110875204989785,0.2628042886131688,-0.0015118972545391635,-0.7833127222563091,-0.11605880487906306,0.0194399497030597,-0.019753376316083104,-0.028745934372063867,0.1401516153545147,-0.7273859345442405,0.2794212918532522,0.10153089155927611,-0.24108491844222926,-0.2511889039153144,0.24062423273678307,0.12120067704465697,-0.23563607101228948,-0.3084716524503123,-0.08764057372989538,-0.24544379170405756,-0.13819868130728136,0.20750379168594865,-0.2509767602218256,0.3474266768254847,0.19257884394410194,0.42891135571761446,-0.0029471836690055696,0.012631899089013276,0.0,0.0,-0.03353346525068227,0.9994375952045637
-0.03682696150580628,0.1563602118436699,-0.011241847747250901,0.0,0.0,-0.841017251920549,0.3455044638953711,1.0047563604618373,-1.5086914238176847,0.08962505193133104,0.7752105087826127,-1.9839975457442434,-0.22001938149333,1.373381868004799,-1.8771566889787976,-0.237734792852088,0.6258354904620271,-1.6718361942391646,0.476942970368423,0.29663128837158803,0.26682268004668386,-0.0020586064845127495,-0.7738684882458887,-0.11595187542077742,0.019405002276854294,-0.01982957536452695,-0.03682696150580628,0.1563602118436699,-0.841017251920549,0.27921594875423533,0.11472235768666086,-0.23853969949505618,-0.2515449118557084,0.24281499302077017,0.1210801541063291,-0.23707230818023992,-0.3011919083299879,-0.08965768336294502,-0.24459595502389164,-0.13483625180223516,0.20550937975876835,-0.2506863487195206,0.34377688589958777,0.1931740596024419,0.4322634197916654,-0.0033887752046882127,0.01568932967922209,0.0,0.0,-0.04193772189976576,0.9991202267404349
