vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,arm_1_joint,arm_2_joint,arm_3_joint,arm_4_joint,arm_5_joint,arm_6_joint,arm_7_1_joint,arm_7_2_joint,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,arm_eex,arm_eey,arm_eez,com_x,com_y,quat_x,quat_y,quat_z,quat_w
0.028273857709119967,0.06440252675614971,0.00925648383342248,0.0,0.0,-0.07629351822062305,0.15076684951782227,0.753751277923584,-1.5620752573013306,0.06623927503824234,1.113205909729004,-1.8215937614440918,0.17438286542892456,1.0750036239624023,-1.5379199981689453,-0.16725337505340576,1.220846176147461,-1.5179226398468018,0.33017322421073914,-0.4008439779281616,0.8624057173728943,0.011089920066297054,-0.5053731799125671,-0.012603423558175564,0.023572741076350212,-0.02682425267994404,0.028273857709119967,0.06440252675614971,-0.07629351822062305,0.2800000011920929,0.20027271450572823,-0.1865570907488721,-0.28608096248940185,0.13937469725363288,0.12476914678385277,-0.26291397993324056,-0.28742541654215553,-0.19135358529358876,-0.27179596100339787,-0.3330517859924953,0.18682788953695373,-0.2575149295452549,0.20228722116394435,0.08271896916536771,0.41820980790213613,0.0,0.0,0.0,0.0,0.7357038904625623,0.6773033187267357
0.03046361012885498,0.06445084099236605,0.009264708847127323,0.0,0.0,-0.07629351822062305,0.15197120922013424,0.7386311175148119,-1.5613537902900394,0.08250636356385378,1.1153459074676677,-1.8217050747204853,0.18124228742601195,1.082442775849373,-1.5329327352585331,-0.15487769342237903,1.2183849397098718,-1.5097797882599642,0.3265723824287401,-0.4060572210605854,0.8658154000090869,0.011500303596792254,-0.5026431147770215,-0.012580134064680146,0.023565171907345455,-0.02683911340371255,0.03046361012885498,0.06445084099236605,-0.07629351822062305,0.28018513086876135,0.2047607941180368,-0.1868974537737926,-0.2858854377080928,0.1388426886660772,0.12049296574971172,-0.26402137520209545,-0.29056053782742325,-0.19316917045575713,-0.2705484602934939,-0.3340329119180643,0.18375869755078386,-0.2600541912853189,0.20144438958415778,0.08153954379243622,0.41788174329996963,-0.001330320892762059,0.0004572580400754207,0.0,0.0,0.7351869378160338,0.6778644159894243
0.037326554802744126,0.06451569073786748,0.009289682979651824,0.0,0.0,-0.06545304843197629,0.15274525089289553,0.7240224824584086,-1.5584326726134106,0.0982477767760181,1.119774151019298,-1.8229141218260625,0.1853015945696916,1.0935520228519235,-1.529459203870493,-0.14263022800500247,1.2177537453217318,-1.5038525908651317,0.32333895788397843,-0.4114090909240066,0.8705452208450618,0.011894482197940991,-0.5002681176081353,-0.012564451240109928,0.023567326981106966,-0.02685384340851324,0.037326554802744126,0.06451569073786748,-0.06545304843197629,0.280370589545978,0.208776644406296,-0.18715815161577254,-0.2860329574465096,0.13790316547282455,0.11636798684934996,-0.2647466720602561,-0.2944776103851685,-0.19412061969753136,-0.26917423953254893,-0.3350708308970405,0.18062562865083964,-0.26214850325512845,0.2004844817287756,0.08041790885631778,0.41717028871920037,-0.0026682642435381277,0.0010057205582992257,0.0,0.0,0.7347430974107413,0.6783454730498832
0.05100445515861428,0.06465375594841212,0.009338744652315214,0.0,0.0,-0.04337791906868716,0.15264300857820817,0.7104554990286468,-1.5510322663091844,0.11291872389534469,1.1288620951355144,-1.826358554183796,0.18365884964825005,1.1121349180898359,-1.529068180309829,-0.13064385742269535,1.220849182016106,-1.502437271097655,0.3208537284405001,-0.4170432552214592,0.877963323106048,0.01225566167023874,-0.49861616793499197,-0.012564258359532843,0.023589284149228885,-0.026868307221961277,0.05100445515861428,0.06465375594841212,-0.04337791906868716,0.2805567181879474,0.2118427344011769,-0.1872705919239872,-0.2869683330427688,0.13614091672008521,0.11258693894150253,-0.2647694960962031,-0.2999581341905896,-0.19333205473516824,-0.26755270492929567,-0.33622271040387863,0.1774271428012994,-0.2633817590696446,0.19929020700455652,0.07940553253864077,0.4156841595185301,-0.004021729690633634,0.0017399085592979225,0.0,0.0,0.7344487761341905,0.6786641254958081
0.06478132468416387,0.06478265401469843,0.009387800984057837,0.0,0.0,-2.6562211553977757e-05,0.15189331080964816,0.7009174093123405,-1.539543793192901,0.12632805084989918,1.141134247557664,-1.8315496974521213,0.17677518474372056,1.1363072036415018,-1.5311327228409415,-0.12093361544566343,1.226066390246046,-1.5042847437670581,0.3199458568754162,-0.4225048117312906,0.8876841002040439,0.012534300192496255,-0.49782891395271467,-0.01264899388609928,0.023632608727955903,-0.02688553449313914,0.06478132468416387,0.06478265401469843,-2.6562211553977757e-05,0.2807441393320706,0.21310881241423996,-0.18730117706729285,-0.28867933072423285,0.13386899452366102,0.10920911174430312,-0.26422726094614823,-0.3065254373568789,-0.19099003686342092,-0.26577602805028316,-0.33729266260687907,0.1747605939285441,-0.2637937966806473,0.19789695372475186,0.07871891916746984,0.4134702730577927,-0.005407193837533821,0.0028356836305924536,0.0,0.0,0.7344485958659637,0.6786643205816217
0.0830536584723137,0.06504248262727963,0.009453013592722326,0.0,0.0,0.022437321782824808,0.15080811339680866,0.6934670190657339,-1.5259369581830973,0.13908362917361722,1.1550563988292517,-1.8376459545559354,0.1671757703934092,1.1633758096284763,-1.5344696950741565,-0.11240282192772863,1.232383061908052,-1.5078229361537536,0.31985534348368216,-0.4278769260239003,0.8985980815357633,0.012770167495187465,-0.49748972955570425,-0.012777737769094633,0.02368700551036011,-0.026904193737867912,0.0830536584723137,0.06504248262727963,0.022437321782824808,0.28093223022730973,0.2134367005044908,-0.18728577292413473,-0.2907926649264809,0.13135329259342865,0.10606385852195313,-0.26336171352305565,-0.3135876845136575,-0.1878634838495478,-0.26378107366746484,-0.3383141477141188,0.17238093122246903,-0.263774042954482,0.1963949924720074,0.0781968936677315,0.4108772868780497,-0.006809239128878253,0.004118826547403916,0.0,0.0,0.7346008514760997,0.6784995129037231
0.1011991166197772,0.06526402438376643,0.009517780234737093,0.0,0.0,0.08746973521469256,0.14877815272218436,0.6947314303408387,-1.5092811340926795,0.1511364931701332,1.1694229828414096,-1.8487810665561306,0.1524717245371111,1.1952431471117082,-1.5415815960976385,-0.11014346329755681,1.2388468673152309,-1.5130888749194402,0.3233748414824086,-0.432294644976175,0.9113657929564035,0.012741319524745146,-0.49855187599376966,-0.013174852466471093,0.023768028204319298,-0.026920003235660572,0.1011991166197772,0.06526402438376643,0.08746973521469256,0.2811222598757795,0.2106092040623236,-0.1870810629036756,-0.2936523325283364,0.12959872483990018,0.10324366784302985,-0.2617077124147196,-0.3211320616470973,-0.1832909082066979,-0.26141377824310735,-0.33901324876121675,0.17164909234478995,-0.26283202091421715,0.1946900682612444,0.07847494552916058,0.40761386363708196,-0.008264073861702796,0.0059411195257017685,0.0,0.0,0.7351940521835283,0.6778566999255546
0.11513834153251688,0.06545947380798553,0.009567870034112025,0.0,0.0,0.10914700099797571,0.14615303582401687,0.6985294573195946,-1.4925453487690203,0.16323420918116005,1.1829622338749601,-1.8620295486142557,0.13725264824419467,1.227521128124661,-1.5497026610118088,-0.109775970673262,1.2446536082093433,-1.5187339171713825,0.32824972976920425,-0.43628112923714424,0.9243216482541894,0.012589831442628924,-0.5001804954689464,-0.013692570853591178,0.023850855501001453,-0.02692989177841653,0.11513834153251688,0.06545947380798553,0.10914700099797571,0.2813129414366992,0.2069254591223142,-0.1866887782904526,-0.2965955234842772,0.1284415011074535,0.1004999150273381,-0.2597861322255113,-0.32842651909982606,-0.17864092211457627,-0.25871708760030865,-0.3394461629254568,0.17142524996377229,-0.26172352003544075,0.1929298333456759,0.0790470393460786,0.4042672039080193,-0.009739186177464155,0.007941974049908072,0.0,0.0,0.7359334745216,0.6770538538983184
0.13493176487002567,0.06407773958540405,0.00856627166057611,0.0,0.0,0.1540781804704235,0.14227240348374973,0.7075499356006636,-1.4757170647275917,0.17544672053347352,1.1947103512329866,-1.879692396809978,0.12105885879754165,1.2605572674009535,-1.5598959602335447,-0.11331426563228758,1.24904320445112,-1.5251493436888555,0.3359458654798487,-0.4393649351212286,0.9376338598548725,0.012181453089693754,-0.5029910308272181,-0.01446270397580546,0.023936870204131235,-0.02692711898075637,0.13493176487002567,0.06407773958540405,0.1540781804704235,0.28150497467714397,0.20151349738646285,-0.18590502962848315,-0.2997083917722243,0.12849424592424277,0.09786564322647281,-0.2573669334545311,-0.3353313514599954,-0.17380380776127197,-0.2556413293282568,-0.3393274011091975,0.17223748715843715,-0.2602866077425946,0.1910672130478111,0.0802403486262156,0.40076313556706705,-0.011256538097843475,0.01031284760950821,0.0,0.0,0.7369757932237854,0.6759191373250002
0.15109304175180144,0.061468594925841974,0.006965251379116577,0.0,0.0,0.2082801948576295,0.13824037342302262,0.7189728656122761,-1.4600610156213083,0.18719981851116305,1.2036851221515286,-1.9009211409476496,0.10646122597878979,1.2912960052490234,-1.5714455689153364,-0.11847741685567363,1.2504645355286137,-1.5339032411575317,0.34602597163569543,-0.4428310105877538,0.9504786172220784,0.011512985903649561,-0.5067810166266656,-0.015471870590361857,0.024018339572414275,-0.026911258156741818,0.15109304175180144,0.061468594925841974,0.2082801948576295,0.28165559230312226,0.19543454927906728,-0.18501509705618094,-0.3025654280703721,0.12982691754511314,0.09547489661340769,-0.254586794479436,-0.341161855055219,-0.1695131263051575,-0.2523678740258366,-0.3379177776135983,0.173496436828334,-0.2589344177123214,0.18894647714432483,0.08188399554340789,0.39766221779953553,-0.01275834510283124,0.013098013226784045,0.0,0.0,0.7383820003942894,0.6743826966150064
